representation,prompt_group,pooling_rule,layer,target,procrustes_disparity,mean_canonical_correlation,leave_profile_out_multivariate_r2,leave_profile_out_O_r2,leave_profile_out_C_r2,leave_profile_out_E_r2,leave_profile_out_A_r2,leave_profile_out_N_r2
activation,ipip_stems,mean_tokens,29,unique_tuple_weighted_continuous,1.1422221341827339,0.4390424978581282,-0.22459054981289883,-0.24712686993162536,-0.21301802071713527,0.024559278021002107,-0.37406670486551863,-0.3133004315712171
activation,ipip_stems,mean_tokens,30,row_weighted_continuous,1.124568242670347,0.43145533026383964,-0.4112912399426284,-0.41017729433171946,-0.24537391371148165,0.13612882537519044,-0.46978951844680794,-1.067244298598323
activation,ipip_stems,mean_tokens,30,unique_tuple_weighted_continuous,1.1146847268403988,0.43370612012186693,-0.3696538396452798,-0.22935601493420155,-0.2750302339218964,0.1386565231446607,-0.47459992297697573,-1.0079395495379861
activation,ipip_stems,mean_tokens,31,row_weighted_continuous,1.0437925789975226,0.45427824468351385,-0.1330347101128544,-0.29683060189787347,-0.04782753550774732,0.06425981971599315,-0.25311079185009966,-0.13166444102454467
activation,ipip_stems,mean_tokens,31,unique_tuple_weighted_continuous,1.0184806868114382,0.47086936734316465,-0.08330318260614566,-0.2162174826725809,-0.026296208926771536,0.10456133358868236,-0.2251815440334275,-0.05338201098663076
activation,naturalistic_behavioral,final_token,0,row_weighted_continuous,1.229451413426153,0.37742788584925535,-0.1798064474893412,-0.4045173502173691,-0.04633271994757271,0.0052356962494047865,-0.11356610963504066,-0.3398517538961283
activation,naturalistic_behavioral,final_token,0,unique_tuple_weighted_continuous,1.22337818290895,0.3824821630990565,-0.14351915598689413,-0.33313200448933555,-0.06593995695329391,-0.024924010438737376,0.09387344076739612,-0.38747324882049994
activation,naturalistic_behavioral,final_token,1,row_weighted_continuous,1.215082160183308,0.3791052336069295,-0.15742376487968804,-0.5716738223661799,-0.07306523153576627,-0.06030492906063545,-0.14514464182452058,0.06306980038866195
activation,naturalistic_behavioral,final_token,1,unique_tuple_weighted_continuous,1.1781998847392623,0.400046717850269,-0.11632552932714443,-0.45419384075662705,-0.019751514107143153,-0.04714779569631489,-0.057898855872583255,-0.002635640203053846
activation,naturalistic_behavioral,final_token,2,row_weighted_continuous,1.2019570935730797,0.3885215129395111,-0.34410369223752363,-0.6540530489214988,-0.3656659660051078,-0.11035447232611717,-0.21611984752601487,-0.3743251264088796
activation,naturalistic_behavioral,final_token,2,unique_tuple_weighted_continuous,1.2116004304191963,0.3831934872659327,-0.36545956259888773,-0.546852948236761,-0.46721432730590107,-0.2191064758710075,-0.19173790386759504,-0.4023861577131742
activation,naturalistic_behavioral,final_token,3,row_weighted_continuous,1.1338683038352917,0.4253059273389909,-0.45383935058845337,-0.7237255757447143,-0.7290995972581829,-0.10170158885058012,-0.35737511237726594,-0.35729487871152377
activation,naturalistic_behavioral,final_token,3,unique_tuple_weighted_continuous,1.091544219781075,0.4493324523432186,-0.39337058056602126,-0.6045219991832567,-0.5836434634500896,-0.1291364455282935,-0.2863153496477673,-0.3632356450206995
activation,naturalistic_behavioral,final_token,4,row_weighted_continuous,1.1095068761286573,0.4499304510234177,-0.20932708977853967,-0.4326895641196298,-0.33464613610273153,0.1353257750770992,-0.05496393569432967,-0.35966158805310644
activation,naturalistic_behavioral,final_token,4,unique_tuple_weighted_continuous,1.080151624815281,0.46805735223506273,-0.16772447168533092,-0.32358160320060536,-0.27562153746516715,0.14830866785593955,-0.04712819862161499,-0.3405996869952066
activation,naturalistic_behavioral,final_token,5,row_weighted_continuous,1.090666402119342,0.4584667698029511,-0.1424570097430436,-0.35605745942327016,-0.15669342621059612,0.06637250627941738,-0.012904277188006352,-0.25300239217276266
activation,naturalistic_behavioral,final_token,5,unique_tuple_weighted_continuous,1.0623001897248943,0.47774040172109905,-0.10886631086858714,-0.2832201985811753,-0.13336971693622357,0.09817083429925089,-0.012985018359029654,-0.21292745476575803
activation,naturalistic_behavioral,final_token,6,row_weighted_continuous,1.0832362392066304,0.46990795146567327,-0.10476856396035057,-0.1884046938432271,-0.09311151655270389,0.11119613855584265,-0.07374744251852827,-0.2797753054431362
activation,naturalistic_behavioral,final_token,6,unique_tuple_weighted_continuous,1.0702474680858303,0.47664302156123994,-0.09818713991883281,-0.10707584119606817,-0.16367633501326773,0.10480178129298467,-0.07934492890778144,-0.2456403757700314
activation,naturalistic_behavioral,final_token,7,row_weighted_continuous,1.0914244048876598,0.4720223362840586,-0.06488274771057664,-0.39209629241232213,-0.10913093876857305,0.25796546895075334,0.0989351632088421,-0.1800871395315835
activation,naturalistic_behavioral,final_token,7,unique_tuple_weighted_continuous,1.077154886297943,0.47615725626051225,-0.04390916129168225,-0.28610528298914906,-0.11057071656968032,0.24217869629294708,0.11002466729974025,-0.17507317049226923
activation,naturalistic_behavioral,final_token,8,row_weighted_continuous,1.1377159766438192,0.44627638232991407,-0.12667223086616464,-0.6602628152239145,-0.03491497582839376,0.2535899128574859,0.007554001127067389,-0.19932727726306831
activation,naturalistic_behavioral,final_token,8,unique_tuple_weighted_continuous,1.1243600703290004,0.4479803106234509,-0.10048748129308313,-0.5698869363101335,-0.1009360481061996,0.28895936280580303,0.04482058669806688,-0.16539437155295245
activation,naturalistic_behavioral,final_token,9,row_weighted_continuous,1.2117064741626926,0.400791541391677,-0.26858968718479215,-0.48973696106101583,-0.1212148141409195,-0.04765410326054864,-0.17231275430205883,-0.5120298031594179
activation,naturalistic_behavioral,final_token,9,unique_tuple_weighted_continuous,1.2009870745683442,0.4038831475896818,-0.23864488220188756,-0.36353365067002086,-0.20008550885678367,-0.05945258294592248,-0.09200965684762008,-0.4781430116890908
activation,naturalistic_behavioral,final_token,10,row_weighted_continuous,1.1868480640375774,0.4118100320375168,-0.19597965706794815,-0.5176452870189718,-0.17202875894591485,0.007314116543243321,-0.0752585732837554,-0.22227978263434212
activation,naturalistic_behavioral,final_token,10,unique_tuple_weighted_continuous,1.175254511220988,0.41690758105639725,-0.16805421817468622,-0.39715611791302097,-0.22939127316617802,0.012897212991210938,-0.010334312373317056,-0.216286600412126
activation,naturalistic_behavioral,final_token,11,row_weighted_continuous,1.117814067490058,0.4549815976134802,-0.17474320058242065,-0.553832150076585,-0.012212504459980789,0.12096212189261313,-0.20042786387233447,-0.22820560639581622
activation,naturalistic_behavioral,final_token,11,unique_tuple_weighted_continuous,1.0795371390642956,0.47203321598730374,-0.11407354146840472,-0.37771291650112815,-0.00990237800444782,0.18050480815837455,-0.16597415960701412,-0.19728306138780805
activation,naturalistic_behavioral,final_token,12,row_weighted_continuous,1.1141864597848254,0.45372990356339626,-0.18523060100989977,-0.46452520788920393,-0.057426782927741504,0.0008986140380715657,-0.06807223206136714,-0.3370273962092578
activation,naturalistic_behavioral,final_token,12,unique_tuple_weighted_continuous,1.0995337866272061,0.45777167096091687,-0.14319407617986274,-0.2955373199023448,-0.07080721030251591,0.0431421367720477,-0.05949488449635765,-0.333273102970143
activation,naturalistic_behavioral,final_token,13,row_weighted_continuous,1.2064401908919158,0.3985956507105003,-0.5425009379130429,-0.457997712138819,-0.10081320393294657,-0.3462066155546313,-1.3798923076552945,-0.4275948502835232
activation,naturalistic_behavioral,final_token,13,unique_tuple_weighted_continuous,1.1816124589376842,0.4059192985219884,-0.5186731428433538,-0.3192400435304914,-0.30248140227749754,-0.24563821954951837,-1.3105374715086762,-0.41546857735058573
activation,naturalistic_behavioral,final_token,14,row_weighted_continuous,1.2204536950158889,0.385838222698893,-0.17759973160660877,-0.4679779056153952,0.06379077650726139,-0.11025744946975014,-0.2001707158457433,-0.17338336360941664
activation,naturalistic_behavioral,final_token,14,unique_tuple_weighted_continuous,1.1885274413321194,0.399192372861102,-0.13898278401387135,-0.31397274151745824,0.0007433199745995323,-0.03865262692618554,-0.17530732677188565,-0.1677245448284268
activation,naturalistic_behavioral,final_token,15,row_weighted_continuous,1.2071944639929657,0.39048831796058475,-0.21794444612999353,-0.5491978808286067,0.0704971607256617,-0.1126027576662485,-0.3263746959963776,-0.17204405688439683
activation,naturalistic_behavioral,final_token,15,unique_tuple_weighted_continuous,1.1791610112527369,0.4012657932109776,-0.17982672718835083,-0.38297740774803435,-0.027352469014490177,-0.044810111655085194,-0.2801355982355256,-0.1638580492886188
activation,naturalistic_behavioral,final_token,16,row_weighted_continuous,1.21193474586563,0.3864899857570846,-0.23692668318575344,-0.5885850762778428,0.08355296063843465,-0.20843055618552397,-0.2543779136404458,-0.21679283046338949
activation,naturalistic_behavioral,final_token,16,unique_tuple_weighted_continuous,1.1873679303438833,0.397452646116326,-0.1950459836211645,-0.42843479915755656,0.02116943656158221,-0.15047168682825474,-0.21727687697684517,-0.20021599170474813
activation,naturalistic_behavioral,final_token,17,row_weighted_continuous,1.2210622770173876,0.3916281796235871,-0.24361608869435464,-0.38339791090324415,0.06609798636791908,-0.1891064778606153,-0.48547424750705526,-0.22619979356877762
activation,naturalistic_behavioral,final_token,17,unique_tuple_weighted_continuous,1.2138853342375442,0.39228705515627577,-0.20514760577392974,-0.24387029635380286,-0.018284081582525813,-0.1695502555264694,-0.3756599072244642,-0.21837348818238644
activation,naturalistic_behavioral,final_token,18,row_weighted_continuous,1.2336546822922312,0.3822218446427505,-0.19555227673358733,-0.34272244588434053,0.09566690818576284,-0.21249966185681268,-0.33047108923910384,-0.18773509487344242
activation,naturalistic_behavioral,final_token,18,unique_tuple_weighted_continuous,1.222311471974331,0.3855176624508432,-0.16395125120984172,-0.21849423815601354,0.013201616355542067,-0.1669424341654313,-0.25724060708981167,-0.1902805929934943
activation,naturalistic_behavioral,final_token,19,row_weighted_continuous,1.2417951444567588,0.37686688378998956,-0.33109742748177295,-0.28672882119808807,0.12138186289746988,-0.24587184144436547,-1.011620544607358,-0.23264779305652294
activation,naturalistic_behavioral,final_token,19,unique_tuple_weighted_continuous,1.2258542826637564,0.3844669164356994,-0.2824663064599328,-0.1736669239947366,0.1368963134395691,-0.19153488468812263,-0.9405582375890722,-0.2434677994673018
activation,naturalistic_behavioral,final_token,20,row_weighted_continuous,1.2239873709836506,0.38174499475513846,-0.19617487706068187,-0.33986823430941304,0.06304938747398559,-0.29291880136883774,-0.24194247721780116,-0.16919425988134318
activation,naturalistic_behavioral,final_token,20,unique_tuple_weighted_continuous,1.2093293792014024,0.3888507742920776,-0.1958837132430578,-0.25802330488490366,0.037656523862311,-0.2511939890540593,-0.3317188206988202,-0.17613897543981683
activation,naturalistic_behavioral,final_token,21,row_weighted_continuous,1.220017249194545,0.3880562373605539,-0.16920600604361474,-0.3222274387085202,0.03268737322277426,-0.2711036934556814,-0.06987402247908037,-0.21551224879756603
activation,naturalistic_behavioral,final_token,21,unique_tuple_weighted_continuous,1.2077886108900535,0.3927960439523517,-0.16639311352133052,-0.22788812095959132,-0.034477052554431564,-0.24600377925314643,-0.10494839617537588,-0.21864821866410744
activation,naturalistic_behavioral,final_token,22,row_weighted_continuous,1.2357170621466749,0.377642871999156,-0.18579547802181878,-0.36524175684653826,0.010602570226137198,-0.2538362460637471,-0.06690931274929213,-0.25359264467565357
activation,naturalistic_behavioral,final_token,22,unique_tuple_weighted_continuous,1.2261035093003176,0.37986514703005325,-0.17433370179490684,-0.2560596570531799,-0.040898380679248225,-0.22477319425367392,-0.08432914128043989,-0.26560813570799224
activation,naturalistic_behavioral,final_token,23,row_weighted_continuous,1.223112129177425,0.3878628615440254,-0.16112497814920088,-0.30915060081779866,0.027894850141399585,-0.26053218603424133,-0.032995881447328124,-0.23084107258803588
activation,naturalistic_behavioral,final_token,23,unique_tuple_weighted_continuous,1.2001834593310545,0.3970784006733631,-0.1508150708336756,-0.21443437515017205,-0.020989236470230876,-0.2215377881246987,-0.05649189508065544,-0.24062205934262093
activation,naturalistic_behavioral,final_token,24,row_weighted_continuous,1.2344809300779995,0.3812750294888559,-0.16445590603901888,-0.3156832826362388,0.02434603153240167,-0.2938167527857267,-0.012315228378012799,-0.22481029792751794
activation,naturalistic_behavioral,final_token,24,unique_tuple_weighted_continuous,1.209643567290669,0.39142155302388576,-0.15485360088672057,-0.22273528676048482,-0.029269908384497167,-0.2548035475364985,-0.03406248922307897,-0.23339677252904334
activation,naturalistic_behavioral,final_token,25,row_weighted_continuous,1.2413682941934585,0.3761800069141296,-0.17437211769408018,-0.35385373340469095,0.023799646229216043,-0.2819366362615918,-0.011686477388547223,-0.24818338764478698
activation,naturalistic_behavioral,final_token,25,unique_tuple_weighted_continuous,1.2288383194720074,0.3797875404462134,-0.16308681197923608,-0.24211302595050666,-0.024379511501178897,-0.2529313200680279,-0.0375685983084213,-0.2584416040680457
activation,naturalistic_behavioral,final_token,26,row_weighted_continuous,1.2389188533419249,0.377144281325067,-0.17081448500720403,-0.3422706407152969,0.043787302977650766,-0.28329767273568396,-0.015120873139620628,-0.2571705414230694
activation,naturalistic_behavioral,final_token,26,unique_tuple_weighted_continuous,1.2197339186608664,0.38508843012243243,-0.15939517555606092,-0.22836600536086582,0.0018826678746866055,-0.25339085757592383,-0.05003695357003424,-0.26706472914816737
activation,naturalistic_behavioral,final_token,27,row_weighted_continuous,1.2275761212418212,0.38345065987352533,-0.16940175730458312,-0.2909612725024535,0.04302908271209516,-0.2945142540787944,-0.05227561166659722,-0.2522867309871657
activation,naturalistic_behavioral,final_token,27,unique_tuple_weighted_continuous,1.2343679404538834,0.37705905717992383,-0.16422154490533342,-0.19000261502262394,-0.0011090129621187383,-0.2682428242712436,-0.095651905646156,-0.2661013666245249
activation,naturalistic_behavioral,final_token,28,row_weighted_continuous,1.2360530915841992,0.3790837338073874,-0.18160212511110227,-0.2571321160561666,0.050282286847207036,-0.3382062300345279,-0.08925934414261527,-0.27369522216940867
activation,naturalistic_behavioral,final_token,28,unique_tuple_weighted_continuous,1.2270163907163982,0.3815786144990695,-0.17705348518377892,-0.15128340820490638,0.007925992426040862,-0.3016173333583918,-0.1549168067832003,-0.285375869998437
activation,naturalistic_behavioral,final_token,29,row_weighted_continuous,1.2189989561521544,0.38827578279851477,-0.16628823993473976,-0.26325592334073566,0.0432212507300086,-0.292302283535709,-0.044522527962685965,-0.2745817155645769
activation,naturalistic_behavioral,final_token,29,unique_tuple_weighted_continuous,1.2114827253659148,0.3889110929446514,-0.15738531625428331,-0.13326507550934985,-0.0008183440823017474,-0.25329356960212235,-0.1194955143126768,-0.2800540777649658
activation,naturalistic_behavioral,final_token,30,row_weighted_continuous,1.205638953251687,0.3922546531140777,-0.16474241074993307,-0.4551435840501805,0.061068960860521715,-0.11196090964102412,-0.08055001376261495,-0.23712650715636752
activation,naturalistic_behavioral,final_token,30,unique_tuple_weighted_continuous,1.1900518755162701,0.39708150614715804,-0.14174162298358875,-0.2627567835528519,0.021336113523033662,-0.0620783101123783,-0.17232289880692098,-0.23288623596882618
activation,naturalistic_behavioral,final_token,31,row_weighted_continuous,1.1793705550910532,0.4022493098468135,-0.16953303315170173,-0.16306745014848034,0.04746667879747524,-0.17417031489869395,-0.26787952615480126,-0.2900145533540084
activation,naturalistic_behavioral,final_token,31,unique_tuple_weighted_continuous,1.169646591487976,0.4065604214030184,-0.13977907553688546,-0.11891836394373678,0.06086260963957979,-0.07644692500632733,-0.2893307516102801,-0.275061946763663
activation,naturalistic_behavioral,mean_tokens,0,row_weighted_continuous,1.2638383650678708,0.3576696758831726,-0.29130072957672787,-0.39869532912275285,-0.07927922187024072,0.12571265884273575,-0.12990489602269362,-0.9743368597106878
activation,naturalistic_behavioral,mean_tokens,0,unique_tuple_weighted_continuous,1.2470045804322187,0.3699055578849335,-0.256590280056196,-0.3157352970337062,-0.03476379160969656,0.1126018007523395,-0.026120243754214068,-1.0189338686357026
activation,naturalistic_behavioral,mean_tokens,1,row_weighted_continuous,1.3833573364154153,0.39242534724605516,-0.2150501366816381,-0.2356330369176327,-0.2812671681712007,0.09869495694295882,-0.45395163841698527,-0.20309379684533058
activation,naturalistic_behavioral,mean_tokens,1,unique_tuple_weighted_continuous,1.3774376537202957,0.385876350803099,-0.1796370631541653,-0.18583787026252852,-0.2763396684956987,0.020549166450295253,-0.23132410654784707,-0.22523283691504759
activation,naturalistic_behavioral,mean_tokens,2,row_weighted_continuous,1.360623629476991,0.40097676825303796,-0.2595580468830196,-0.39753777715136174,-0.389845667582718,0.17611176520732796,-0.3428867060953398,-0.34363184879300657
activation,naturalistic_behavioral,mean_tokens,2,unique_tuple_weighted_continuous,1.3442754149305105,0.41128750356419336,-0.20065117042021932,-0.25078712463622255,-0.34896271985338,0.1462903079276383,-0.19309506838852952,-0.3567012471506028
activation,naturalistic_behavioral,mean_tokens,3,row_weighted_continuous,1.317995767866039,0.3986896335616198,-0.4456379077154658,-0.5855633374550577,-0.4340712246508662,-0.3830097534427621,-0.47849000311558587,-0.34705521991305677
activation,naturalistic_behavioral,mean_tokens,3,unique_tuple_weighted_continuous,1.2880863933897133,0.42260982263345204,-0.35500276539255576,-0.3754466475970273,-0.2953221186743502,-0.5070470704694641,-0.2797827330348521,-0.3174152571870852
activation,naturalistic_behavioral,mean_tokens,4,row_weighted_continuous,1.3306989253618307,0.3563631588528374,-0.584298096153306,-1.3361223153892579,-0.3141221901036362,-0.2702995244213877,-0.46340514043545555,-0.5375413104167928
activation,naturalistic_behavioral,mean_tokens,4,unique_tuple_weighted_continuous,1.3246376645877835,0.35971338792592294,-0.47868623416978656,-1.0607576710774023,-0.26180968536610405,-0.2562920936200077,-0.3211880346235849,-0.4933836861618337
activation,naturalistic_behavioral,mean_tokens,5,row_weighted_continuous,1.3304563812113284,0.3430840071273112,-0.4378294194101298,-0.7482463878764682,-0.11768671913803219,-0.09553244496673674,-0.4586393067449832,-0.7690422383244289
activation,naturalistic_behavioral,mean_tokens,5,unique_tuple_weighted_continuous,1.2981089237808923,0.36858749191155726,-0.32686799950089584,-0.5200076822900797,-0.07732365038213129,-0.08574156943816824,-0.3429969292878312,-0.6082701661062688
activation,naturalistic_behavioral,mean_tokens,6,row_weighted_continuous,1.3061872443799127,0.3656180903149502,-0.37875420592236697,-0.6269495213757557,-0.22375667904229513,0.012899666443253244,-0.7218145417167383,-0.3341499539202992
activation,naturalistic_behavioral,mean_tokens,6,unique_tuple_weighted_continuous,1.3006615697260318,0.36655237963304177,-0.2917669574737668,-0.46987695466761137,-0.15653336818945363,0.04782255368981847,-0.5137342556207078,-0.36651276258087995
activation,naturalistic_behavioral,mean_tokens,7,row_weighted_continuous,1.2780533554488767,0.39092457744654074,-0.3448691624820387,-0.5700883263496883,-0.25437277243330225,0.03056557940499094,-0.519379789979669,-0.411070503052525
activation,naturalistic_behavioral,mean_tokens,7,unique_tuple_weighted_continuous,1.2599966246879557,0.3986659808414684,-0.27670891206714854,-0.42171688352203573,-0.20654985882415922,0.01272872201089692,-0.3959715114863742,-0.37203502851407055
activation,naturalistic_behavioral,mean_tokens,8,row_weighted_continuous,1.3075574071210996,0.3678430119444629,-0.27933855015086373,-0.5486332261443094,-0.13663873108015467,0.013248017635236087,-0.43235258005911814,-0.2923162311059728
activation,naturalistic_behavioral,mean_tokens,8,unique_tuple_weighted_continuous,1.2718108932798105,0.3865928025162087,-0.21040466502548552,-0.37850612178275433,-0.1070085456587504,0.007756555579781055,-0.2892556130095565,-0.2850096002561475
activation,naturalistic_behavioral,mean_tokens,9,row_weighted_continuous,1.2720929292264533,0.3822430043513352,-0.24719619599285525,-0.4479624912289455,-0.033390628917779,-0.030895107847260128,-0.37513901237746317,-0.34859373959282847
activation,naturalistic_behavioral,mean_tokens,9,unique_tuple_weighted_continuous,1.2434269600695553,0.39716102986915636,-0.1857440291417261,-0.24544081908232074,-0.03288370714855815,-0.01316536829030035,-0.23261941389708052,-0.40461083729037073
activation,naturalistic_behavioral,mean_tokens,10,row_weighted_continuous,1.2614601223760915,0.3852190662934718,-0.2145330617866799,-0.7389336487811327,-0.13075189224349515,0.05846087031874592,0.07704732701863093,-0.33848796524614855
activation,naturalistic_behavioral,mean_tokens,10,unique_tuple_weighted_continuous,1.2733843202018478,0.37778166899367893,-0.1728236807773847,-0.5795852972917133,-0.16372920559764093,0.046172657447651644,0.1489009671170829,-0.31587752556230386
activation,naturalistic_behavioral,mean_tokens,11,row_weighted_continuous,1.2287356796536606,0.41498340760945596,-0.2060470879461988,-0.47429092713585796,-0.18923233326438638,0.13280149659524687,-0.09115977459511893,-0.4083539013308777
activation,naturalistic_behavioral,mean_tokens,11,unique_tuple_weighted_continuous,1.21449938345254,0.421828939346734,-0.15903888957316098,-0.32411182563427987,-0.21921586623078615,0.17756946085440573,-0.00894816305023638,-0.4204880538049083
activation,naturalistic_behavioral,mean_tokens,12,row_weighted_continuous,1.2035862206965862,0.4280948238361427,-0.20419627956098366,-0.3346010204872354,-0.20334005262631383,0.04444144636150138,-0.06255367391221611,-0.4649280971406542
activation,naturalistic_behavioral,mean_tokens,12,unique_tuple_weighted_continuous,1.2154236303646981,0.4214617002367877,-0.18901603170256992,-0.28922699116903194,-0.2709859058838193,0.10297478854979925,-0.023347437145338157,-0.46449461286445937
activation,naturalistic_behavioral,mean_tokens,13,row_weighted_continuous,1.2094528694570734,0.41587515683856113,-0.2511129454078234,-0.4667993247442135,-0.13490818517371395,0.1004981342975253,-0.1978998977858062,-0.5564554536329087
activation,naturalistic_behavioral,mean_tokens,13,unique_tuple_weighted_continuous,1.2028740325120402,0.4191616599987527,-0.1997267376707304,-0.30459377858171033,-0.16896520038553953,0.14531238885202302,-0.08627765537314147,-0.5841094428652838
activation,naturalistic_behavioral,mean_tokens,14,row_weighted_continuous,1.2377063082466653,0.3903869001855199,-0.26585311129095474,-0.43742245720078543,-0.10628198003794531,0.00792847292229315,-0.34095762064524937,-0.4525319714930869
activation,naturalistic_behavioral,mean_tokens,14,unique_tuple_weighted_continuous,1.226111264497677,0.39708481824844444,-0.21537590443934648,-0.29819933642843366,-0.1059133989013028,-0.011903025643519083,-0.19878635975288095,-0.46207740147059595
activation,naturalistic_behavioral,mean_tokens,15,row_weighted_continuous,1.2319558360303196,0.3944205933364989,-0.2792490905822834,-0.3823479156231142,-0.13788108329344095,-0.02560536332990404,-0.3157546045713644,-0.5346564860935934
activation,naturalistic_behavioral,mean_tokens,15,unique_tuple_weighted_continuous,1.2279607518873092,0.3957596781158538,-0.2432680988449393,-0.25147937863697223,-0.15813870810888986,-0.04162291153173103,-0.17964785958410645,-0.5854516363629969
activation,naturalistic_behavioral,mean_tokens,16,row_weighted_continuous,1.247700839788871,0.38762426464481053,-0.2975919445804637,-0.5144247566480871,-0.06005502393231077,-0.05580454768523757,-0.31766231557263014,-0.5400130790640529
activation,naturalistic_behavioral,mean_tokens,16,unique_tuple_weighted_continuous,1.2505811648898562,0.38688447667256665,-0.25081936745986366,-0.3343485111936211,-0.08630334806621032,-0.08688423981653082,-0.18754074051401548,-0.5590199977089405
activation,naturalistic_behavioral,mean_tokens,17,row_weighted_continuous,1.262972803831417,0.38365552327568825,-0.24259507414257486,-0.3798127201508621,-0.0333865860429956,-0.003232103885893345,-0.35009455576254367,-0.4464494048705796
activation,naturalistic_behavioral,mean_tokens,17,unique_tuple_weighted_continuous,1.270498551042255,0.3800838601954124,-0.20166823590700336,-0.2095521368653095,-0.11709000270120606,0.0038898011609778127,-0.23459452404941006,-0.450994317080069
activation,naturalistic_behavioral,mean_tokens,18,row_weighted_continuous,1.2641493975106395,0.3829761590742101,-0.24793769349058822,-0.3317955480500654,0.006816272579769356,-0.06903596798707867,-0.3517858934523459,-0.49388733054322054
activation,naturalistic_behavioral,mean_tokens,18,unique_tuple_weighted_continuous,1.270260401469839,0.3813723800317076,-0.2016432341948809,-0.17998399012395572,-0.043206189298817366,-0.0306716646619396,-0.24687278868657425,-0.5074815382031175
activation,naturalistic_behavioral,mean_tokens,19,row_weighted_continuous,1.2752963715160994,0.3758876498430389,-0.261426159558912,-0.35023550677885673,0.011462300939989012,-0.16782425054820327,-0.3605641529259871,-0.439969188481502
activation,naturalistic_behavioral,mean_tokens,19,unique_tuple_weighted_continuous,1.281146479101518,0.37463941632930337,-0.2143541310023985,-0.19657571765590198,-0.020665489510517387,-0.12946061987199542,-0.26499004519787106,-0.4600787827757067
activation,naturalistic_behavioral,mean_tokens,20,row_weighted_continuous,1.2850936841993326,0.36966544663903245,-0.25008716061405195,-0.35395100619466113,-0.019295217444327717,-0.207627322607137,-0.3245364897027294,-0.34502576712140454
activation,naturalistic_behavioral,mean_tokens,20,unique_tuple_weighted_continuous,1.2797038506854443,0.3739792389292036,-0.20020045023155458,-0.19364789444507124,-0.03008138478552702,-0.16227743746794543,-0.24588821040261122,-0.36910732405661806
activation,naturalistic_behavioral,mean_tokens,21,row_weighted_continuous,1.2860797475413457,0.37321647231834304,-0.2522294635147265,-0.19840391923784018,-0.04804032175513839,-0.21055084425712844,-0.3472505436306035,-0.45690168869292225
activation,naturalistic_behavioral,mean_tokens,21,unique_tuple_weighted_continuous,1.2749661037799045,0.3791268532487444,-0.20104464223501303,-0.05881138366033056,-0.08666194170392916,-0.1542494573248152,-0.24472748698563973,-0.46077294150035053
activation,naturalistic_behavioral,mean_tokens,22,row_weighted_continuous,1.2983752053039561,0.36649991407216975,-0.26733877744681683,-0.21897616982341606,-0.0892793608183573,-0.2709959150191583,-0.3517335577357277,-0.40570888383742476
activation,naturalistic_behavioral,mean_tokens,22,unique_tuple_weighted_continuous,1.2703443253056985,0.3800168818985088,-0.2160471956432913,-0.08304332292464078,-0.1260095360633977,-0.21826495967215176,-0.24351721481901945,-0.40940094473724686
activation,naturalistic_behavioral,mean_tokens,23,row_weighted_continuous,1.3002639115084575,0.3670777443784391,-0.23988163206693952,-0.17445730656633884,-0.09351654083015637,-0.1951110372398266,-0.26843121648853163,-0.4678920592098441
activation,naturalistic_behavioral,mean_tokens,23,unique_tuple_weighted_continuous,1.282950589056591,0.37480380240586314,-0.19661826683954087,-0.07121257465250208,-0.1432142815418771,-0.13676520877161824,-0.16611528562307853,-0.4657839836086284
activation,naturalistic_behavioral,mean_tokens,24,row_weighted_continuous,1.2903245855273566,0.37430775580669284,-0.23429741306106192,-0.14780608681324425,-0.09330889924544494,-0.18875490769914705,-0.2664200621095256,-0.4751971094379477
activation,naturalistic_behavioral,mean_tokens,24,unique_tuple_weighted_continuous,1.2731616909603582,0.3815568093419754,-0.1964631924789527,-0.05945367053855888,-0.152959264855685,-0.1417874808814381,-0.15143650913606677,-0.4766790369830147
activation,naturalistic_behavioral,mean_tokens,25,row_weighted_continuous,1.2918206092405617,0.3739118802578182,-0.23106243816877878,-0.14343952103688995,-0.08537726602609874,-0.2276458235424319,-0.2470556643760704,-0.4517939158624029
activation,naturalistic_behavioral,mean_tokens,25,unique_tuple_weighted_continuous,1.2740365530077158,0.3819301093509149,-0.19653616733674775,-0.0435880119901626,-0.14551973458864542,-0.19216581866969862,-0.13792096873626725,-0.46348630269896485
activation,naturalistic_behavioral,mean_tokens,26,row_weighted_continuous,1.2834099954503846,0.37731342689191283,-0.22673431107660993,-0.2009962805348786,-0.05253683158488798,-0.22255898198141666,-0.20101251383367358,-0.4565669474481928
activation,naturalistic_behavioral,mean_tokens,26,unique_tuple_weighted_continuous,1.2711816848812114,0.38276321546045605,-0.18575777703937604,-0.07773619089199513,-0.09862700517257417,-0.17990442801387285,-0.10282212292220083,-0.4696991381962372
activation,naturalistic_behavioral,mean_tokens,27,row_weighted_continuous,1.3078207752932982,0.3640660949814945,-0.26483979941115926,-0.16385059314805428,-0.07968421599883158,-0.3195297319191672,-0.26892312824285725,-0.49221132774688603
activation,naturalistic_behavioral,mean_tokens,27,unique_tuple_weighted_continuous,1.2895514432369168,0.37280739077477215,-0.22143337518512726,-0.0500805186556772,-0.10271287900296167,-0.2707553321390721,-0.17615911507522464,-0.5074590310527007
