ptype_a,ptype_b,ocean_hamming,row_weighted_centroid_distance,unique_tuple_centroid_distance,row_count_difference,row_count_ratio,retained_token_difference,retained_token_ratio,nominal_step_difference,nominal_step_ratio,weight_distance
4,8,2,75.93034591012858,77.2302269311896,111541,2.295391726476668,4972464,2.0225158699313384,3486,2.2954292084726866,17.91131685255064
4,9,3,100.77972825455393,102.94143839928905,258963,4.007490767193924,11869474,3.4407870087621353,8093,4.007432181345225,22.768840995111656
4,10,3,100.03197388885587,100.75341765564963,184821,3.146435788446798,9748013,3.0045389957166093,5776,3.146413972500929,20.897623327363096
4,11,4,101.75994795941244,112.6914449800887,37569,1.436311058462825,94898,1.0199028034811555,1174,1.436269044964697,14.801625968278964
4,12,1,58.614000133532414,53.20540606565727,16093,1.186897544886535,420489,1.094651839816535,503,1.1869193608324042,14.189186161940295
4,13,2,70.71390420239754,79.16367717350091,21762,1.338213353226408,1145499,1.3081393237499364,680,1.3381402287419195,12.264155357691903
4,14,2,78.97879189118379,83.20123523102802,18683,1.277101285911336,832088,1.2064282705373166,584,1.277171333649739,12.623873019139358
4,15,3,86.94544735255256,94.45683896462042,66676,4.431600617601647,4191968,7.247325641354273,2083,4.425986842105263,10.52177134177039
4,16,2,77.06368882225998,77.64410674818114,25235,1.4145652281053376,456013,1.1034757089756038,788,1.4140830267997897,12.091479598288288
4,17,3,95.02192930912679,101.45644402746201,39337,1.4568438900889602,682521,1.1632649985683357,1230,1.4570791527313267,15.561653766499273
4,18,3,84.54455352788392,99.34594293044306,69923,5.320768707903356,3531069,3.651149747616377,2185,5.318181818181818,10.316899232954935
4,19,4,94.00287471456375,108.19642484098308,58009,3.0645976438765703,3889857,4.997333300449177,1812,3.061433447098976,11.084841781088697
4,20,1,61.93822341634418,58.33743570026404,27444,1.4678326685077223,2067150,1.7393716333669549,857,1.4672846237731734,12.265011873380182
4,21,2,85.3402376008756,83.64948109107455,58302,3.0968925334484245,3501639,3.57221719038206,1822,3.096662830840046,11.00063319891577
4,22,2,105.3649325475407,86.30387928343545,71031,5.7118407960199,4252147,7.961340682980176,2219,5.701271186440678,10.224524501641374
4,23,3,92.05331832552966,92.1270125034893,85620,177.17283950617283,4840075,212.4031447914392,2675,168.1875,9.860606893992902
4,24,3,98.02872507131737,97.90326454315323,34657,1.4024922769609551,2952746,1.6071898448890287,1083,1.4024526198439242,14.928877107602874
4,25,4,112.20874356875537,114.59364671797844,186943,3.17107983183518,8909433,2.832097051801677,5842,3.1709401709401708,19.70408211007722
4,26,4,117.52432870854875,115.22345167109289,3657,1.0443546919914128,188767,1.0403848527759705,114,1.0442374854481955,13.039263171902572
4,27,5,127.85258003464858,125.63978356584593,47648,2.2389619845025743,2804217,2.3620949186230695,1489,2.2387687188019965,11.321033740284399
4,28,2,83.64935376108885,81.68260942210641,8686,1.112193231723069,246808,1.0534660611997586,271,1.1119834710743801,13.261584451751052
4,29,3,92.63712846218952,98.80594413057136,783,1.0091768925143279,1299661,1.3647342961275601,24,1.0089988751406074,12.936747568748494
4,30,3,91.14882979566336,97.98814419056028,3355,1.0389636030009524,676073,1.161473520843718,105,1.0390189520624302,13.36561492047588
4,31,4,98.65044663043815,109.24053589928342,7072,1.082131326504541,1192425,1.2452050907161674,221,1.0821256038647342,13.668979365382778
5,6,2,85.89261570984418,91.39779570182685,52428,2.9838050552444377,4027399,4.134338266424266,1639,2.984261501210654,10.048528177717206
5,7,1,71.73136397796091,66.15936095915684,25930,53.06827309236948,1231652,24.118327201741874,810,51.625,5.008958089681505
5,8,3,84.62469114311486,92.48376412546796,171219,7.478696836688361,8550506,7.654463129451611,5351,7.478208232445521,16.09626367565186
5,9,2,77.6546548660827,78.13963992564331,318641,13.056947177236264,15447516,13.022086840663446,9958,13.055690072639225,21.301688991704076
5,10,4,114.87337926485785,117.49355346156598,244499,10.251513546238838,13326055,11.37105191886238,7641,10.250605326876514,19.238067571233486
5,11,3,89.14056015475362,99.13888324104707,97247,4.6796957772059935,3483144,3.7107697863226576,3039,4.6791767554479415,12.481468082619415
5,12,2,78.7634194550478,80.30960727028115,75771,3.8670728015740883,3157553,3.457377378343378,2368,3.8668280871670704,11.671814315930499
5,13,1,48.46119680066739,51.51822161358527,37916,2.4346904797941575,2432543,2.893135646510933,1185,2.4346246973365617,9.073526968185625
5,14,3,96.8993396247463,106.82638046311662,40995,2.5511957015286817,2745954,3.137048924142053,1281,2.5508474576271185,9.581703553659333
5,15,2,81.4232689331749,81.39873099968591,6998,1.3601646937725167,613926,1.9149391507029785,218,1.3585526315789473,6.367172593848214
5,16,3,97.44683011645925,94.7141673036584,34443,2.303276827607083,3122029,3.429730693081636,1077,2.303874092009685,8.849642681660283
5,17,2,80.75803822594857,76.02176977060384,99015,4.746594520962615,2895521,3.2534499987547942,3095,4.746973365617434,13.41800242937573
5,18,4,108.84732788983008,115.42336349522313,10245,1.6330717419514305,46973,1.0365569121382676,320,1.6324110671936758,5.952154669316381
5,19,3,96.03799420826873,100.78419750417368,1669,1.0631527168154986,311815,1.320430412500912,53,1.0641646489104115,7.2573189665133695
5,20,2,78.39752608876515,75.15914366101664,32234,2.219691236567277,1510892,2.1758573243014396,1008,2.2203389830508473,9.055888517299394
5,21,1,67.11801045845039,59.1570592310578,1376,1.0520659906160132,76403,1.0594609192110376,43,1.0520581113801453,7.146653140781545
5,22,3,126.85217428309727,106.73931846952566,11353,1.7531011608623548,674105,2.1036012068962693,354,1.75,5.732054139060767
5,23,2,88.38027950257896,81.22497977112891,25942,54.37860082304527,1262033,56.12264686612797,810,51.625,4.998533506394099
5,24,4,110.89821946997941,110.26934700617772,94335,4.569509611018616,6530788,6.082610076206604,2948,4.5690072639225185,12.62116643314455
5,25,3,99.33140026124576,93.89374187899189,246621,10.331807174209173,12487475,10.718423911689994,7707,10.330508474576272,17.963862243220316
5,26,5,129.23607964900344,128.77253959740847,56021,3.1197593461480246,3389275,3.6377158875828064,1751,3.1198547215496366,10.17755282406105
5,27,4,118.86801105913831,111.93150575791392,12030,1.455199031330407,773825,1.6022321873287841,376,1.4552058111380146,7.648747557077484
5,28,3,97.1855233759141,95.95599015196223,50992,2.929468745270168,3331234,3.592545263236539,1594,2.929782082324455,10.563162325533202
5,29,2,85.90734602051953,78.10477890709285,58895,3.228507643408506,2278381,2.773158496040245,1841,3.2288135593220337,10.04863870199373
5,30,4,111.64585749091545,115.38616346337993,63033,3.3850840018162556,2901969,3.2584681787617673,1970,3.3849878934624695,10.574994034665423
5,31,3,96.36889971263031,96.33958040187183,66750,3.5257302860602393,4770467,4.71263370398964,2086,3.5254237288135593,10.949548988775243
6,7,1,57.09036795546456,63.00897085465899,78358,158.3453815261044,5259051,99.71332307230273,2449,154.0625,9.09509965719017
6,8,3,97.72493361127043,94.89946288544797,118791,2.506429441006391,4523107,1.8514361032368678,3712,2.5058823529411764,17.57609688842153
6,9,4,120.96674566003631,120.86267013421799,266213,4.375938419397382,11420117,3.1497390879740648,8319,4.374847870182556,22.492401237348385
6,10,2,81.4767460539668,80.55439382456531,192071,3.4357182712792937,9298656,2.7503922480675604,6002,3.4348884381338745,20.571973062079802
6,11,3,98.1127776218178,100.65701931862779,44819,1.5683651212336411,544255,1.1141457175982241,1400,1.567951318458418,14.344119086041234
6,12,2,79.29693043823595,71.83865964114787,23343,1.2960205945013696,869846,1.195801850362444,729,1.2957403651115618,13.719480671302533
6,13,3,89.3835875019466,96.83887624522072,14512,1.2255377346761158,1594856,1.4290163931339344,454,1.225758329189458,11.694557889771293
6,14,1,57.46294166912715,51.58156414047208,11433,1.1695712145706953,1281445,1.3179068501633142,358,1.1699098243948742,12.040075255194244
6,15,2,69.40042496860394,78.71599557385827,59426,4.058466289243438,4641325,7.91700620862531,1857,4.0542763157894735,9.831733735390953
6,16,3,95.58499932114903,101.46887377237148,17985,1.295460892707529,905370,1.2054410787307432,562,1.2953231739358908,11.503444082937362
6,17,4,121.33589541901799,127.05191763875798,46587,1.5907857360251598,1131878,1.2707551270210449,1456,1.5906693711967546,15.16735830842058
6,18,2,76.24703102837351,87.84072117445298,62673,4.872767719211518,3980426,3.98852992827545,1959,4.871541501976284,9.59492660090681
