95,4,2,1,0,0,2,1,1,0,4,0,7,3,0,0,2,1,5,0,2,2,2,5,2,0,0,0,3,0,0,0
1,92,1,6,0,0,5,3,1,5,2,0,2,1,3,1,0,7,1,1,1,0,2,1,0,0,0,4,1,3,0,0
1,0,102,2,0,1,4,3,0,5,1,0,0,1,2,0,0,2,6,0,0,0,1,2,0,0,0,4,2,1,0,4
0,0,0,118,0,1,2,3,1,0,0,3,0,2,0,0,2,3,1,0,1,0,0,0,2,0,0,2,0,2,1,0
0,0,0,7,105,2,2,1,0,0,1,2,1,2,3,0,2,1,2,0,3,0,0,2,3,0,0,2,0,0,0,3
0,0,0,0,0,118,3,2,1,0,0,2,0,2,0,0,0,2,4,0,0,0,0,2,2,0,0,4,0,0,0,2
0,6,0,0,4,0,107,2,0,0,3,0,0,3,4,0,1,2,1,0,0,0,0,1,6,0,1,2,1,0,0,0
0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,2,0,2,1,1,99,1,2,0,6,3,1,1,3,2,1,0,1,0,0,2,5,3,0,2,2,0,0,2
2,0,1,3,0,0,4,4,1,96,2,0,2,3,1,3,1,3,1,2,1,0,1,3,1,0,1,1,0,2,0,5
1,0,0,0,1,0,3,0,3,0,117,2,4,0,1,1,0,0,1,2,0,0,0,1,0,1,2,2,0,0,0,2
0,3,0,0,3,0,3,1,0,1,0,106,0,3,0,5,1,2,0,0,2,0,0,0,5,0,1,2,2,2,1,1
4,1,0,4,0,1,2,0,1,1,0,0,106,2,0,3,1,1,3,0,1,0,0,0,6,1,0,1,4,1,0,0
3,2,0,0,0,0,4,2,1,0,0,0,1,103,1,2,2,1,2,0,2,0,0,1,3,1,2,1,1,1,0,8
0,4,0,3,1,0,1,0,2,0,1,0,0,2,106,0,4,1,1,1,3,0,0,0,0,0,0,8,2,2,1,1
0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,124,2,0,0,0,1,0,0,2,2,2,0,2,1,0,2,0
1,0,3,3,0,2,0,2,1,1,2,2,0,5,0,0,109,3,0,0,1,0,0,2,0,0,0,4,1,1,1,0
1,0,0,1,0,0,3,2,1,0,1,1,6,4,0,0,1,106,2,0,1,0,2,2,4,1,0,2,1,0,0,2
2,0,0,0,0,0,3,2,1,0,0,1,0,5,0,0,0,2,115,1,0,1,1,0,2,0,1,3,3,1,0,0
0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,131,0,0,0,2,0,1,0,1,0,2,0,0
1,0,0,3,1,3,1,0,1,0,1,1,2,1,1,1,0,1,3,0,113,0,1,2,2,0,0,1,2,1,0,1
2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,2,6,0,0,121,1,1,3,0,0,0,0,0,0,2
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,129,5,2,0,0,1,0,1,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0
2,1,0,5,0,0,3,0,0,1,1,1,4,2,0,3,3,5,3,0,3,0,0,2,97,0,2,0,4,0,0,2
0,0,0,0,0,0,2,2,0,3,1,0,9,1,0,1,0,2,1,0,0,0,0,0,1,111,0,4,2,2,0,2
0,0,1,0,0,4,1,0,0,0,0,0,1,2,0,0,0,2,3,0,2,1,0,1,2,0,121,0,2,0,1,0
1,2,0,6,0,1,3,3,1,0,0,1,0,7,1,1,0,0,3,0,0,0,1,3,0,4,0,102,2,0,0,2
1,0,0,1,2,5,2,0,1,1,0,0,1,2,0,1,1,3,1,0,1,0,2,5,2,3,1,9,94,0,2,3
1,0,0,2,4,0,4,2,0,0,0,0,0,1,2,0,2,2,0,1,2,0,0,2,6,1,0,4,2,104,0,2
2,7,0,4,0,0,3,0,1,0,0,2,1,0,0,5,0,2,0,2,1,0,0,1,8,1,0,5,2,0,95,2
0,0,0,6,0,0,5,0,2,1,1,0,3,2,0,0,1,2,1,0,0,0,1,1,4,0,0,6,1,2,0,105
