110,0,0,1,0,0,0,0,1,1,5,0,0,0,3,0,0,5,0,0,0,0,0,1,0,5,2,0,1,9,0,0
0,108,0,0,1,0,0,0,1,1,4,0,0,1,4,0,0,4,0,1,1,0,0,4,0,7,1,3,2,0,0,1
0,0,121,1,1,0,0,0,0,0,2,0,4,1,1,0,0,3,0,1,0,0,0,0,0,3,4,1,1,0,0,0
0,3,1,130,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1
1,0,3,0,116,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,1,7,1,6,0,0,0
0,1,0,0,0,124,0,0,1,0,0,0,1,1,1,0,1,7,0,0,0,0,0,0,0,3,1,2,1,0,0,0
1,1,0,0,1,0,113,0,0,0,0,0,3,1,0,0,0,8,0,1,0,0,0,1,0,4,3,3,4,0,0,0
0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,114,1,9,0,0,0,2,0,0,4,0,1,0,0,0,0,0,5,0,6,0,1,0,0
2,0,0,1,1,0,0,0,0,110,8,1,3,0,1,0,1,5,0,0,0,0,0,0,0,5,0,2,1,3,0,0
1,2,1,1,1,0,0,0,0,5,104,1,3,1,2,0,0,1,0,0,0,0,0,0,1,8,0,4,1,4,1,2
0,1,1,0,0,0,3,0,0,0,2,116,2,1,0,0,0,5,0,0,0,0,0,0,0,0,9,1,2,0,1,0
1,2,0,1,0,0,4,0,1,0,4,0,101,0,7,0,0,5,0,5,1,0,0,0,0,9,1,2,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,122,2,0,0,0,0,4,0,0,0,1,0,5,0,1,1,2,0,3
0,5,1,1,1,0,0,0,2,1,2,0,3,0,106,0,0,7,0,0,0,0,0,2,0,5,3,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,125,3,0,0,0,0,0,0,0,1,4,0,2,0,0,0
0,2,0,0,1,0,7,0,0,0,0,0,0,1,3,0,0,121,0,0,0,1,1,0,0,0,0,4,2,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,133,1,0,1,0,0,0,1,3,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,2,0,2,3,0,0,0,0,132,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,0,1,0,0,0,2,1,1,0,0,6,0,1,112,0,0,0,2,1,5,0,4,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,135,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,3,0,1,4,0,0,0,125,2,0,0,0,0,0,2
2,3,0,0,0,0,2,0,0,1,2,0,3,2,1,0,0,2,0,0,0,0,0,0,1,112,0,1,1,4,5,2
0,0,3,0,6,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,1,1,0,0,2,6,114,0,1,2,0,1
0,6,0,0,0,0,0,0,1,1,2,0,5,0,0,0,0,6,0,0,0,0,0,2,0,1,2,116,1,1,0,0
0,1,0,0,1,0,2,0,2,1,1,3,0,1,3,0,0,16,0,0,1,0,0,0,0,4,1,7,99,1,0,0
0,1,0,1,0,0,0,0,2,2,3,0,0,1,0,0,0,6,0,0,0,0,0,1,1,8,5,1,3,109,0,0
0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,8,0,1,0,1,0,0,0,4,1,1,0,0,120,0
0,1,1,0,0,0,1,0,0,0,4,0,1,6,0,0,0,4,0,1,0,0,0,1,0,1,0,1,0,1,0,121
